sep=,
TIME,CH0,
00:22:01,1.738525,
00:22:02,1.737540,
00:22:02,1.737540,
00:22:02,1.738525,
00:22:03,1.741480,
00:22:03,1.741480,
00:22:04,1.738525,
00:22:04,1.739510,
00:22:04,1.739510,
00:22:05,1.739510,
00:22:05,1.739510,
00:22:05,1.741480,
00:22:06,1.742465,
00:22:06,1.741480,
00:22:06,1.741480,
00:22:07,1.742465,
00:22:07,1.744435,
00:22:07,1.742465,
00:22:08,1.739510,
00:22:08,1.738525,
00:22:08,1.739510,
00:22:09,1.739510,
00:22:09,1.738525,
00:22:09,1.737540,
00:22:10,1.740495,
00:22:10,1.739510,
00:22:10,1.743450,
00:22:11,1.740495,
00:22:11,1.740495,
00:22:11,1.742465,
00:22:12,1.743450,
00:22:12,1.743450,
00:22:12,1.744435,
00:22:12,1.744435,
00:22:13,1.744435,
00:22:13,1.742465,
00:22:13,1.743450,
00:22:14,1.741480,
00:22:14,1.742465,
00:22:15,1.743450,
00:22:15,1.740495,
00:22:15,1.741480,
00:22:16,1.739510,
00:22:16,1.740495,
00:22:16,1.740495,
00:22:17,1.737540,
00:22:17,1.737540,
00:22:18,1.740495,
00:22:18,1.740495,
00:22:18,1.739510,
00:22:19,1.738525,
00:22:19,1.739510,
00:22:19,1.739510,
00:22:19,1.739510,
00:22:20,1.736555,
00:22:20,1.735570,
00:22:20,1.738525,
00:22:21,1.737540,
00:22:21,1.739510,
00:22:22,1.736555,
00:22:22,1.736555,
00:22:22,1.736555,
00:22:23,1.737540,
00:22:23,1.737540,
00:22:23,1.737540,
00:22:24,1.738525,
00:22:24,1.739510,
00:22:25,1.741480,
00:22:25,1.744435,
00:22:25,1.744435,
00:22:26,1.743450,
00:22:26,1.740495,
00:22:26,1.741480,
00:22:27,1.738525,
00:22:27,1.743450,
00:22:28,1.741480,
00:22:28,1.742465,
00:22:28,1.740495,
00:22:28,1.740495,
00:22:29,1.738525,
00:22:30,1.740495,
00:22:30,1.739510,
00:22:30,1.739510,
00:22:30,1.740495,
00:22:31,1.739510,
00:22:31,1.740495,
00:22:31,1.739510,
00:22:32,1.742465,
00:22:32,1.739510,
00:22:32,1.740495,
00:22:33,1.742465,
00:22:33,1.740495,
00:22:33,1.740495,
00:22:34,1.740495,
00:22:34,1.741480,
00:22:34,1.740495,
00:22:35,1.742465,
00:22:35,1.739510,
00:22:35,1.741480,
00:22:36,1.741480,
00:22:36,1.742465,
00:22:37,1.742465,
00:22:37,1.743450,
00:22:37,1.740495,
00:22:38,1.744435,
00:22:38,1.744435,
00:22:38,1.741480,
00:22:39,1.741480,
00:22:39,1.742465,
00:22:40,1.743450,
00:22:40,1.742465,
00:22:40,1.743450,
00:22:41,1.743450,
00:22:41,1.742465,
00:22:41,1.744435,
00:22:42,1.745420,
00:22:42,1.744435,
00:22:43,1.742465,
00:22:43,1.742465,
00:22:43,1.744435,
00:22:43,1.742465,
00:22:44,1.743450,
00:22:44,1.744435,
00:22:44,1.743450,
00:22:45,1.743450,
00:22:45,1.744435,
00:22:45,1.745420,
00:22:45,1.745420,
00:22:46,1.745420,
00:22:46,1.744435,
00:22:46,1.744435,
00:22:47,1.744435,
00:22:47,1.745420,
00:22:47,1.743450,
00:22:48,1.744435,
00:22:48,1.743450,
00:22:49,1.744435,
00:22:49,1.743450,
00:22:50,1.745420,
00:22:50,1.745420,
00:22:50,1.744435,
00:22:51,1.745420,
00:22:51,1.744435,
00:22:51,1.744435,
00:22:52,1.742465,
00:22:52,1.744435,
00:22:53,1.745420,
00:22:53,1.746405,
00:22:54,1.746405,
00:22:54,1.745420,
00:22:54,1.745420,
00:22:55,1.745420,
